LoadTap_eighths,LoadRatio,LoadPower_VA,LoadResistance_ohm,Brightness,Iref_Arms,Ki,Peak_Arms,Overshoot_A,Overshoot_pct,Final_Arms,FinalError_A,SettlingTime_s,MaxContinuous120Duration_s,MeetsFAASettling,MeetsIECSettling,MeetsFAATransient120Duration,MeetsIECStepSurgeLimit,Pass,Score,Error
4,0.75,1831.5,42.0454545454545,B0,1.5,50,1.47505360874282,0,0,1.47505339171148,-0.0249466082885192,0.91905,0,1,0,1,1,1,0.18381,
4,0.75,1831.5,42.0454545454545,B0,1.5,60,1.47505344176492,0,0,1.47505332095296,-0.0249466790470421,0.75905,0,1,0,1,1,1,0.15181,
4,0.75,1831.5,42.0454545454545,B0,1.5,70,1.47505334954195,0,0,1.47505334629669,-0.0249466537033056,0.63905,0,1,0,1,1,1,0.12781,
4,0.75,1831.5,42.0454545454545,B0,1.5,80,1.47505333300564,0,0,1.47505332680566,-0.0249466731943386,0.55905,0,1,0,1,1,1,0.11181,
4,0.75,1831.5,42.0454545454545,B0,1.5,90,1.47505334466806,0,0,1.47505332087785,-0.0249466791221469,0.49905,0,1,1,1,1,1,0.09981,
4,0.75,1831.5,42.0454545454545,B0,1.5,100,1.47505353484631,0,0,1.47505333643156,-0.0249466635684359,0.45905,0,1,1,1,1,1,0.09181,
4,0.75,1831.5,42.0454545454545,B0,1.5,110,1.58617835404282,0.0861783540428152,5.74522360285434,1.47526526564955,-0.0247347343504498,0.40905,0,1,1,1,1,1,0.196714472057087,
4,0.75,1831.5,42.0454545454545,B0,1.5,120,1.58618119537537,0.0861811953753666,5.74541302502444,1.58597155146244,0.0859715514624406,0.36905,0,1,1,1,1,1,0.188718260500489,
4,0.75,1831.5,42.0454545454545,B0,1.5,130,1.58618399314459,0.0861839931445927,5.74559954297284,1.47505369074748,-0.0249463092525208,0.34905,0,1,1,1,1,1,0.184721990859457,
4,0.75,1831.5,42.0454545454545,B0,1.5,140,1.58618588456453,0.086185884564534,5.7457256376356,1.47526546749753,-0.0247345325024695,0.32905,0,1,1,1,1,1,0.180724512752712,
4,0.75,1831.5,42.0454545454545,B0,1.5,150,1.58618163166476,0.086181631664755,5.74544211098367,1.47505331620758,-0.024946683792423,0.29905,0,1,1,1,1,1,0.174718842219673,
4,0.75,1831.5,42.0454545454545,B0,1.5,160,1.58618254651635,0.0861825465163488,5.74550310108992,1.47505332140385,-0.0249466785961461,0.27905,0,1,1,1,1,1,0.170720062021798,
4,0.75,1831.5,42.0454545454545,B0,1.5,170,1.58618164274337,0.086181642743365,5.74544284955767,1.47505339474701,-0.0249466052529914,0.25905,0,1,1,1,1,1,0.166718856991153,
4,0.75,1831.5,42.0454545454545,B0,1.5,180,1.58618181232061,0.0861818123206097,5.74545415470732,1.47505331863578,-0.0249466813642159,0.24905,0,1,1,1,1,1,0.164719083094146,
4,0.75,1831.5,42.0454545454545,B0,1.5,190,1.58618134292173,0.0861813429217348,5.74542286144899,1.47505331379737,-0.02494668620263,0.23905,0,1,1,1,1,1,0.16271845722898,
4,0.75,1831.5,42.0454545454545,B0,1.5,200,1.58618261034723,0.0861826103472305,5.74550735648203,1.47505331595863,-0.0249466840413712,0.21905,0,1,1,1,1,1,0.158720147129641,
4,0.75,1831.5,42.0454545454545,B0,1.5,210,1.5861826713299,0.0861826713299003,5.74551142199335,1.47505331684229,-0.024946683157707,0.19905,0,1,1,1,1,1,0.154720228439867,
4,0.75,1831.5,42.0454545454545,B0,1.5,220,1.58618195772882,0.0861819577288245,5.7454638485883,1.47505332061372,-0.0249466793862765,0.20905,0,1,1,1,1,1,0.156719276971766,
4,0.75,1831.5,42.0454545454545,B0,1.5,230,1.58618179999467,0.0861817999946655,5.7454533329777,1.47505331605316,-0.0249466839468437,0.19905,0,1,1,1,1,1,0.154719066659554,
4,0.75,1831.5,42.0454545454545,B0,1.5,240,1.58618172621003,0.0861817262100273,5.74544841400182,1.47505335163393,-0.0249466483660732,0.17905,0,1,1,1,1,1,0.150718968280036,
4,0.75,1831.5,42.0454545454545,B0,1.5,250,1.58618184109263,0.0861818410926258,5.74545607284172,1.58597180752162,0.0859718075216203,0.17905,0,1,1,1,1,1,0.150719121456834,
4,0.75,1831.5,42.0454545454545,B0,1.5,260,1.58618141090944,0.0861814109094359,5.74542739396239,1.58618120467487,0.0861812046748685,0.15905,0,1,1,1,1,1,0.146718547879248,
4,0.75,1831.5,42.0454545454545,B0,1.5,270,1.58618449858744,0.0861844985874427,5.74563323916285,1.58617858582318,0.0861785858231807,0.15905,0,1,1,1,1,1,0.146722664783257,
4,0.75,1831.5,42.0454545454545,B0,1.5,280,1.58618295953547,0.0861829595354724,5.74553063569816,1.4750533642582,-0.0249466357418,0.14905,0,1,1,1,1,1,0.144720612713963,
4,0.75,1831.5,42.0454545454545,B0,1.5,290,1.58618145518248,0.0861814551824769,5.74543034549846,1.58597150314732,0.0859715031473167,0.15905,0,1,1,1,1,1,0.146718606909969,
4,0.75,1831.5,42.0454545454545,B0,1.5,300,1.58618216321337,0.0861821632133739,5.74547754755826,1.47505333434049,-0.0249466656595085,0.13905,0,1,1,1,1,1,0.142719550951165,
4,0.75,1831.5,42.0454545454545,B0,1.5,310,1.58618249492535,0.0861824949253498,5.74549966168999,1.47505333781878,-0.0249466621812229,0.13905,0,1,1,1,1,1,0.1427199932338,
4,0.75,1831.5,42.0454545454545,B0,1.5,320,1.58618155582511,0.0861815558251084,5.74543705500723,1.47505335992218,-0.0249466400778167,0.12905,0,1,1,1,1,1,0.140718741100145,
4,0.75,1831.5,42.0454545454545,B1,2.8,40,2.63095486300055,0,0,2.63095478758328,-0.169045212416722,NaN,0,0,0,1,1,0,123.809042483344,
4,0.75,1831.5,42.0454545454545,B1,2.8,50,2.88354558817753,0.0835455881775267,2.98377100634024,2.76011017371878,-0.0398898262812164,0.99865,0,1,0,1,1,1,0.259405420126805,
4,0.75,1831.5,42.0454545454545,B1,2.8,60,2.8835455857987,0.0835455857987029,2.98377092138224,2.88354556717141,0.0835455671714072,0.97865,0,1,0,1,1,1,0.255405418427645,
4,0.75,1831.5,42.0454545454545,B1,2.8,70,2.88354581211246,0.0835458121124613,2.98377900401647,2.88354558265567,0.0835455826556686,0.96865,0,1,0,1,1,1,0.253405580080329,
4,0.75,1831.5,42.0454545454545,B1,2.8,80,2.88354582868117,0.0835458286811721,2.98377959575615,2.88354558804324,0.0835455880432394,0.96865,0,1,0,1,1,1,0.253405591915123,
4,0.75,1831.5,42.0454545454545,B1,2.8,90,2.88354611683385,0.0835461168338534,2.98378988692334,2.88354593944736,0.0835459394473559,0.96865,0,1,0,1,1,1,0.253405797738467,
4,0.75,1831.5,42.0454545454545,B1,2.8,100,2.88354585912433,0.0835458591243317,2.98378068301185,2.88352401513768,0.0835240151376806,0.61865,0,1,0,1,1,1,0.183405613660237,
4,0.75,1831.5,42.0454545454545,B1,2.8,110,2.88354563056626,0.083545630566257,2.98377252022346,2.6309784515756,-0.169021548424397,NaN,0,0,0,1,1,0,123.863985135284,
4,0.75,1831.5,42.0454545454545,B1,2.8,120,2.88354581774681,0.0835458177468098,2.98377920524321,2.76010892358564,-0.0398910764143561,0.99865,0,1,0,1,1,1,0.259405584104864,
4,0.75,1831.5,42.0454545454545,B1,2.8,130,2.88354574865387,0.0835457486538713,2.98377673763826,2.88354557178108,0.0835455717810833,0.96865,0,1,0,1,1,1,0.253405534752765,
4,0.75,1831.5,42.0454545454545,B1,2.8,140,2.88354576278694,0.083545762786942,2.98377724239079,2.883523996096,0.0835239960959995,0.98865,0,1,0,1,1,1,0.257405544847816,
4,0.75,1831.5,42.0454545454545,B1,2.8,150,2.88354575782465,0.0835457578246452,2.9837770651659,2.63097843233524,-0.169021567664757,NaN,0,0,0,1,1,0,123.863989074255,
4,0.75,1831.5,42.0454545454545,B1,2.8,160,2.88354584597207,0.083545845972071,2.98378021328825,2.88352416171479,0.0835241617147879,0.98865,0,1,0,1,1,1,0.257405604265765,
4,0.75,1831.5,42.0454545454545,B1,2.8,170,2.88354565960816,0.0835456596081574,2.98377355743419,2.76017270381348,-0.0398272961865187,0.95865,0,1,0,1,1,1,0.251405471148684,
4,0.75,1831.5,42.0454545454545,B1,2.8,180,2.88354558267212,0.0835455826721243,2.98377080971873,2.76017202965293,-0.0398279703470665,0.95865,0,1,0,1,1,1,0.251405416194375,
4,0.75,1831.5,42.0454545454545,B1,2.8,190,2.88354575577091,0.0835457557709094,2.98377699181819,2.76017078521703,-0.0398292147829702,0.95865,0,1,0,1,1,1,0.251405539836364,
4,0.75,1831.5,42.0454545454545,B1,2.8,200,2.88354571036447,0.0835457103644708,2.98377537015967,2.8835457023837,0.0835457023836974,0.97865,0,1,0,1,1,1,0.255405507403193,
4,0.75,1831.5,42.0454545454545,B1,2.8,210,2.88354560062481,0.0835456006248148,2.98377145088624,2.88354556346028,0.0835455634602753,0.97865,0,1,0,1,1,1,0.255405429017725,
4,0.75,1831.5,42.0454545454545,B1,2.8,220,2.88354567913533,0.0835456791353311,2.98377425483325,2.88354565054194,0.0835456505419354,0.97865,0,1,0,1,1,1,0.255405485096665,
4,0.75,1831.5,42.0454545454545,B1,2.8,230,2.8835456238234,0.083545623823404,2.98377227940729,2.76017245777126,-0.0398275422287364,0.95865,0,1,0,1,1,1,0.251405445588146,
4,0.75,1831.5,42.0454545454545,B1,2.8,240,2.88354559071512,0.0835455907151155,2.98377109696841,2.76017211445225,-0.0398278855477505,0.95865,0,1,0,1,1,1,0.251405421939368,
4,0.75,1831.5,42.0454545454545,B1,2.8,250,2.88354560839483,0.0835456083948296,2.98377172838677,2.88354555743391,0.0835455574339097,0.96865,0,1,0,1,1,1,0.253405434567735,
4,0.75,1831.5,42.0454545454545,B1,2.8,260,2.88354561716955,0.0835456171695492,2.98377204176962,2.8835455557886,0.0835455557885956,0.96865,0,1,0,1,1,1,0.253405440835392,
4,0.75,1831.5,42.0454545454545,B1,2.8,270,2.88354565982798,0.0835456598279807,2.98377356528502,2.76010962665009,-0.0398903733499054,0.99865,0,1,0,1,1,1,0.259405471305701,
4,0.75,1831.5,42.0454545454545,B1,2.8,280,2.88354562494297,0.0835456249429662,2.98377231939165,2.6309785470699,-0.169021452930097,NaN,0,0,0,1,1,0,123.863966032407,
4,0.75,1831.5,42.0454545454545,B1,2.8,290,2.88354569282494,0.0835456928249445,2.98377474374802,2.76017225142644,-0.0398277485735594,0.93865,0,1,0,1,1,1,0.24740549487496,
4,0.75,1831.5,42.0454545454545,B1,2.8,300,2.88354557689139,0.0835455768913862,2.98377060326379,2.88354557689139,0.0835455768913862,0.97865,0,1,0,1,1,1,0.255405412065276,
4,0.75,1831.5,42.0454545454545,B1,2.8,310,2.88354562785617,0.0835456278561688,2.9837724234346,2.88352398088887,0.0835239808888697,0.79865,0,1,0,1,1,1,0.219405448468692,
4,0.75,1831.5,42.0454545454545,B1,2.8,320,2.88354562101094,0.083545621010944,2.98377217896229,2.8835455580729,0.0835455580728968,0.97865,0,1,0,1,1,1,0.255405443579246,
4,0.75,1831.5,42.0454545454545,B2,3.4,40,3.40593026265392,0.00593026265392105,0.174419489821207,3.40593025553392,0.0059302555339209,0.84825,0,1,0,1,1,1,0.173138389796424,
4,0.75,1831.5,42.0454545454545,B2,3.4,50,3.40593017419555,0.00593017419555508,0.174416888104561,3.40593017309553,0.0059301730955319,0.67825,0,1,0,1,1,1,0.139138337762091,
4,0.75,1831.5,42.0454545454545,B2,3.4,60,3.40593034280167,0.00593034280166815,0.174421847107887,3.40593015324676,0.00593015324676216,0.55825,0,1,0,1,1,1,0.115138436942158,
4,0.75,1831.5,42.0454545454545,B2,3.4,70,3.40593026541532,0.0059302654153166,0.174419571038724,3.40593024191538,0.00593024191537772,0.47825,0,1,1,1,1,1,0.0991383914207745,
4,0.75,1831.5,42.0454545454545,B2,3.4,80,3.40593031909499,0.0059303190949942,0.17442114985277,3.40593015182224,0.00593015182223811,0.73825,0,1,0,1,1,1,0.151138422997055,
4,0.75,1831.5,42.0454545454545,B2,3.4,90,3.40593017311412,0.00593017311411836,0.174416856297599,3.27662823721522,-0.123371762784782,NaN,0,0,0,1,1,0,114.677840894082,
4,0.75,1831.5,42.0454545454545,B2,3.4,100,3.40593032032466,0.00593032032466168,0.174421186019461,3.40593030688303,0.00593030688303431,0.82825,0,1,0,1,1,1,0.169138423720389,
4,0.75,1831.5,42.0454545454545,B2,3.4,110,3.4059303663784,0.0059303663784025,0.17442254054125,3.40593015456522,0.00593015456521639,0.82825,0,1,0,1,1,1,0.169138450810825,
4,0.75,1831.5,42.0454545454545,B2,3.4,120,3.4059302914684,0.00593029146840029,0.174420337305891,3.40593017716098,0.00593017716098077,0.92825,0,1,0,1,1,1,0.189138406746118,
4,0.75,1831.5,42.0454545454545,B2,3.4,130,3.40593028613659,0.00593028613658975,0.174420180487934,3.40593014490953,0.00593014490953347,0.59825,0,1,0,1,1,1,0.123138403609759,
4,0.75,1831.5,42.0454545454545,B2,3.4,140,3.40593025056599,0.00593025056599128,0.174419134293861,3.40593015038832,0.00593015038831934,0.65825,0,1,0,1,1,1,0.135138382685877,
4,0.75,1831.5,42.0454545454545,B2,3.4,150,3.40593033150407,0.00593033150407329,0.174421514825685,3.40593015726939,0.00593015726939194,0.85825,0,1,0,1,1,1,0.175138430296514,
4,0.75,1831.5,42.0454545454545,B2,3.4,160,3.40593042696484,0.00593042696483881,0.174424322495259,3.4059301912534,0.005930191253396,0.89825,0,1,0,1,1,1,0.183138486449905,
4,0.75,1831.5,42.0454545454545,B2,3.4,170,3.4059303563099,0.00593035630989691,0.174422244408733,3.40593032807409,0.00593032807408544,0.70825,0,1,0,1,1,1,0.145138444888175,
4,0.75,1831.5,42.0454545454545,B2,3.4,180,3.40593023698449,0.00593023698448647,0.174418734837837,3.40593019916922,0.00593019916922044,0.76825,0,1,0,1,1,1,0.157138374696757,
4,0.75,1831.5,42.0454545454545,B2,3.4,190,3.40593050646809,0.00593050646809168,0.174426660826226,3.40593020678291,0.0059302067829119,0.67825,0,1,0,1,1,1,0.139138533216525,
4,0.75,1831.5,42.0454545454545,B2,3.4,200,3.4059304497424,0.00593044974239954,0.174424992423516,3.27662700519705,-0.123372994802948,NaN,0,0,0,1,1,0,114.678087460438,
4,0.75,1831.5,42.0454545454545,B2,3.4,210,3.40593054121242,0.00593054121241865,0.174427682718196,3.40593054121242,0.00593054121241865,0.98825,0,1,0,1,1,1,0.201138553654364,
4,0.75,1831.5,42.0454545454545,B2,3.4,220,3.40593028736141,0.00593028736140999,0.174420216512059,3.40593017304299,0.00593017304299215,0.60825,0,1,0,1,1,1,0.125138404330241,
4,0.75,1831.5,42.0454545454545,B2,3.4,230,3.40593047394111,0.00593047394111368,0.174425704150402,3.40593019368242,0.00593019368241565,0.65825,0,1,0,1,1,1,0.135138514083008,
4,0.75,1831.5,42.0454545454545,B2,3.4,240,3.40593026633106,0.00593026633105742,0.174419597972277,3.40593024790742,0.00593024790741881,0.60825,0,1,0,1,1,1,0.125138391959446,
4,0.75,1831.5,42.0454545454545,B2,3.4,250,3.40593030465042,0.00593030465041711,0.174420725012268,3.27665522845148,-0.123344771548523,NaN,0,0,0,1,1,0,114.672442724205,
4,0.75,1831.5,42.0454545454545,B2,3.4,260,3.40593054368868,0.00593054368867696,0.174427755549322,3.40593052953322,0.0059305295332206,0.92825,0,1,0,1,1,1,0.189138555110986,
4,0.75,1831.5,42.0454545454545,B2,3.4,270,3.40593029110341,0.00593029110341092,0.17442032657091,3.40593026874721,0.00593026874720781,0.62825,0,1,0,1,1,1,0.129138406531418,
4,0.75,1831.5,42.0454545454545,B2,3.4,280,3.40593048091991,0.00593048091991077,0.17442590940914,3.40593044831564,0.00593044831563949,0.80825,0,1,0,1,1,1,0.165138518188183,
4,0.75,1831.5,42.0454545454545,B2,3.4,290,3.40593044814766,0.00593044814766186,0.174424945519466,3.27665465933337,-0.123345340666626,NaN,0,0,0,1,1,0,114.672556632236,
4,0.75,1831.5,42.0454545454545,B2,3.4,300,3.4059303172521,0.00593031725209814,0.174421095649945,3.4059301640581,0.00593016405809843,0.63825,0,1,0,1,1,1,0.131138421912999,
4,0.75,1831.5,42.0454545454545,B2,3.4,310,3.40593033925611,0.0059303392561052,0.174421742826624,3.40593017373081,0.00593017373080995,0.85825,0,1,0,1,1,1,0.175138434856532,
4,0.75,1831.5,42.0454545454545,B2,3.4,320,3.40593029390459,0.00593029390459421,0.174420408958653,3.40593028044946,0.00593028044945854,0.78825,0,1,0,1,1,1,0.161138408179173,
4,0.75,1831.5,42.0454545454545,B3,4.1,40,4.22561602140725,0.125616021407252,3.06380540017688,3.94816136258758,-0.151838637412417,NaN,0,0,0,1,1,0,121.70980466085,
4,0.75,1831.5,42.0454545454545,B3,4.1,50,4.22561586576987,0.125615865769867,3.0638016041431,4.08922887502682,-0.010771124973183,0.99805,0,1,0,1,1,1,1.54167932057622,
4,0.75,1831.5,42.0454545454545,B3,4.1,60,4.2256158671604,0.125615867160405,3.06380163805865,4.08925172021715,-0.0107482797828506,0.99795,0,1,0,1,1,1,1.5416593907814,
4,0.75,1831.5,42.0454545454545,B3,4.1,70,4.22561578890261,0.125615788902607,3.06379972933188,4.08925347445388,-0.0107465255461188,0.99795,0,1,0,1,1,1,1.54165543971699,
4,0.75,1831.5,42.0454545454545,B3,4.1,80,4.22561577407009,0.12561577407009,3.06379936756316,4.22561318876983,0.12561318876983,NaN,0,0,0,1,1,0,116.464702444822,
4,0.75,1831.5,42.0454545454545,B3,4.1,90,4.22561623888779,0.125616238887788,3.06381070458019,3.94816116032151,-0.151838839678489,NaN,0,0,0,1,1,0,121.709856094179,
4,0.75,1831.5,42.0454545454545,B3,4.1,100,4.22561580383882,0.125615803838821,3.06380009362978,3.94816088435885,-0.151839115641153,NaN,0,0,0,1,1,0,121.709889322044,
4,0.75,1831.5,42.0454545454545,B3,4.1,110,4.22561581216133,0.125615812161335,3.06380029661794,4.08925405648168,-0.0107459435183239,0.99795,0,1,0,1,1,1,1.54165661399913,
4,0.75,1831.5,42.0454545454545,B3,4.1,120,4.22561580239885,0.125615802398855,3.06380005850865,4.08922771086048,-0.0107722891395179,0.99805,0,1,0,1,1,1,1.54167612111291,
4,0.75,1831.5,42.0454545454545,B3,4.1,130,4.22561577240714,0.125615772407136,3.06379932700332,4.225613150351,0.125613150350999,NaN,0,0,0,1,1,0,116.464694677097,
4,0.75,1831.5,42.0454545454545,B3,4.1,140,4.22561604608598,0.125616046085984,3.06380600209717,4.08925449227824,-0.010745507721758,0.99795,0,1,0,1,1,1,1.54166842434114,
4,0.75,1831.5,42.0454545454545,B3,4.1,150,4.22561577265826,0.125615772658257,3.06379933312822,4.08923026765062,-0.0107697323493783,0.98795,0,1,0,1,1,1,1.53965461957542,
4,0.75,1831.5,42.0454545454545,B3,4.1,160,4.22561578621708,0.125615786217084,3.06379966383132,4.08923009452838,-0.0107699054716184,0.98795,0,1,0,1,1,1,1.53965530413083,
4,0.75,1831.5,42.0454545454545,B3,4.1,170,4.22561590208669,0.125615902086688,3.06380248991922,4.22561332849071,0.125613328490706,NaN,0,0,0,1,1,0,116.464736852274,
4,0.75,1831.5,42.0454545454545,B3,4.1,180,4.22561599197029,0.12561599197029,3.06380468220219,4.08925338333998,-0.0107466166600183,0.99795,0,1,0,1,1,1,1.54166569215853,
4,0.75,1831.5,42.0454545454545,B3,4.1,190,4.22561601550229,0.125616015502288,3.06380525615337,3.94816098490066,-0.151839015099337,NaN,0,0,0,1,1,0,121.709879900105,
4,0.75,1831.5,42.0454545454545,B3,4.1,200,4.22561576833403,0.125615768334034,3.06379922765938,3.94816087384581,-0.151839126154188,NaN,0,0,0,1,1,0,121.709889632092,
4,0.75,1831.5,42.0454545454545,B3,4.1,210,4.22561586033329,0.12561586033329,3.06380147154365,4.08922886020695,-0.0107711397930519,0.99805,0,1,0,1,1,1,1.54167904609536,
4,0.75,1831.5,42.0454545454545,B3,4.1,220,4.22561595916803,0.125615959168026,3.06380388214697,4.2256131425982,0.1256131425982,NaN,0,0,0,1,1,0,116.464702555684,
4,0.75,1831.5,42.0454545454545,B3,4.1,230,4.22561597703267,0.125615977032671,3.06380431787001,4.22561597703267,0.125615977032671,NaN,0,0,0,1,1,0,116.465270344525,
4,0.75,1831.5,42.0454545454545,B3,4.1,240,4.22561586691532,0.125615866915324,3.06380163208108,3.94816111646176,-0.151838883538236,NaN,0,0,0,1,1,0,121.709846086055,
4,0.75,1831.5,42.0454545454545,B3,4.1,250,4.22561598480057,0.125615984800566,3.06380450733088,4.08923017513003,-0.0107698248699659,0.99805,0,1,0,1,1,1,1.54168533017493,
4,0.75,1831.5,42.0454545454545,B3,4.1,260,4.22561574325049,0.125615743250493,3.06379861586568,4.08922778685339,-0.010772213146609,0.99805,0,1,0,1,1,1,1.54167313484196,
4,0.75,1831.5,42.0454545454545,B3,4.1,270,4.22561592368532,0.125615923685321,3.06380301671514,3.94816087339298,-0.151839126607021,NaN,0,0,0,1,1,0,121.709897566005,
4,0.75,1831.5,42.0454545454545,B3,4.1,280,4.22561583019735,0.125615830197347,3.06380073652066,4.22561569447981,0.125615694479815,NaN,0,0,0,1,1,0,116.465206420561,
4,0.75,1831.5,42.0454545454545,B3,4.1,290,4.22561577504186,0.125615775041862,3.06379939126492,4.22561569721764,0.125615697217643,NaN,0,0,0,1,1,0,116.465204183447,
4,0.75,1831.5,42.0454545454545,B3,4.1,300,4.22561586979376,0.125615869793759,3.06380170228682,4.08922993490447,-0.010770065095528,0.99805,0,1,0,1,1,1,1.54167952373371,
4,0.75,1831.5,42.0454545454545,B3,4.1,310,4.22561598758968,0.125615987589681,3.06380457535807,4.22561337593002,0.125613375930016,NaN,0,0,0,1,1,0,116.464750656994,
4,0.75,1831.5,42.0454545454545,B3,4.1,320,4.22561575952009,0.12561575952009,3.06379901268513,4.08925318125929,-0.0107468187407056,0.99795,0,1,0,1,1,1,1.54165395625821,
4,0.75,1831.5,42.0454545454545,B4,5.2,40,5.22527854461347,0.0252785446134736,0.486125857951415,5.22527854461347,0.0252785446134736,0.99755,0,1,0,1,1,1,0.209232517159028,
4,0.75,1831.5,42.0454545454545,B4,5.2,50,5.36815685756745,0.168156857567447,3.2337857224509,5.22529809056794,0.0252980905679436,0.98755,0,1,0,1,1,1,3.67002859282137,
4,0.75,1831.5,42.0454545454545,B4,5.2,60,5.36815686245751,0.168156862457514,3.23378581649065,5.36815624242127,0.168156242421266,NaN,0,0,0,1,1,0,127.103767323459,
4,0.75,1831.5,42.0454545454545,B4,5.2,70,5.36815677164057,0.168156771640565,3.23378407001087,5.22529854314056,0.0252985431405559,0.98755,0,1,0,1,1,1,3.67002426342849,
4,0.75,1831.5,42.0454545454545,B4,5.2,80,5.36815767967711,0.168157679677112,3.23380153225215,5.07840650345521,-0.121593496544786,NaN,0,0,0,1,1,0,117.791259323458,
4,0.75,1831.5,42.0454545454545,B4,5.2,90,5.36815733000005,0.168157330000046,3.23379480769319,5.22529706014241,0.0252970601424094,0.98755,0,1,0,1,1,1,3.67005239615616,
4,0.75,1831.5,42.0454545454545,B4,5.2,100,5.3681573235761,0.168157323576096,3.2337946841557,5.36815717500412,0.168157175004116,NaN,0,0,0,1,1,0,127.103977073311,
4,0.75,1831.5,42.0454545454545,B4,5.2,110,5.36815696841867,0.168156968418669,3.23378785420518,5.07840563003997,-0.121594369960027,NaN,0,0,0,1,1,0,117.791398170023,
4,0.75,1831.5,42.0454545454545,B4,5.2,120,5.36815777009373,0.168157770093732,3.2338032710333,5.07840552522949,-0.12159447477051,NaN,0,0,0,1,1,0,117.791459524209,
4,0.75,1831.5,42.0454545454545,B4,5.2,130,5.36815700806002,0.168157008060017,3.23378861653878,5.07840602302017,-0.121593976979829,NaN,0,0,0,1,1,0,117.791321571297,
4,0.75,1831.5,42.0454545454545,B4,5.2,140,5.36815793647715,0.168157936477153,3.23380647071449,5.078407327801,-0.121592672199,NaN,0,0,0,1,1,0,117.791107393072,
4,0.75,1831.5,42.0454545454545,B4,5.2,150,5.36815828682307,0.168158286823074,3.23381320813603,5.36815825974828,0.16815825974828,NaN,0,0,0,1,1,0,127.104242554972,
4,0.75,1831.5,42.0454545454545,B4,5.2,160,5.36815730310134,0.168157303101338,3.23379429041034,5.22530101931815,0.0253010193181487,0.98755,0,1,0,1,1,1,3.67005104087509,
4,0.75,1831.5,42.0454545454545,B4,5.2,170,5.3681581960925,0.168158196092499,3.23381146331728,5.36815744441475,0.168157444414754,NaN,0,0,0,1,1,0,127.104074916842,
4,0.75,1831.5,42.0454545454545,B4,5.2,180,5.36815758322721,0.16815758322721,3.23379967744634,5.07840685874852,-0.121593141251482,NaN,0,0,0,1,1,0,117.791183405206,
4,0.75,1831.5,42.0454545454545,B4,5.2,190,5.36815855065742,0.168158550657424,3.23381828187353,5.22527614067761,0.0252761406776081,0.99755,0,1,0,1,1,1,3.67211389850865,
4,0.75,1831.5,42.0454545454545,B4,5.2,200,5.36815889428171,0.168158894281707,3.23382489003283,5.07840645054296,-0.121593549457042,NaN,0,0,0,1,1,0,117.791331103294,
4,0.75,1831.5,42.0454545454545,B4,5.2,210,5.3681578484742,0.168157848474199,3.23380477834999,5.07840670005861,-0.121593299941387,NaN,0,0,0,1,1,0,117.791228507554,
4,0.75,1831.5,42.0454545454545,B4,5.2,220,5.36815849483815,0.168158494838151,3.23381720842598,5.36815848486295,0.168158484862951,NaN,0,0,0,1,1,0,127.104298058666,
4,0.75,1831.5,42.0454545454545,B4,5.2,230,5.36815717025283,0.168157170252831,3.23379173563137,5.078404771023,-0.121595228977003,NaN,0,0,0,1,1,0,117.791580142755,
4,0.75,1831.5,42.0454545454545,B4,5.2,240,5.3681580212222,0.168158021222202,3.23380810042696,5.07840680298668,-0.121593197013321,NaN,0,0,0,1,1,0,117.791216625783,
4,0.75,1831.5,42.0454545454545,B4,5.2,250,5.36815816867153,0.168158168671535,3.23381093599105,5.36815667229884,0.168156672298839,NaN,0,0,0,1,1,0,127.103919112064,
4,0.75,1831.5,42.0454545454545,B4,5.2,260,5.36815930584265,0.168159305842653,3.2338328046664,5.078408360855,-0.121591639144997,NaN,0,0,0,1,1,0,117.790969777225,
4,0.75,1831.5,42.0454545454545,B4,5.2,270,5.36815678975636,0.16815678975636,3.23378441839153,5.22527812805865,0.0252781280586509,0.99755,0,1,0,1,1,1,3.67202517618581,
4,0.75,1831.5,42.0454545454545,B4,5.2,280,5.36815686967241,0.168156869672413,3.23378595523871,5.22527777689869,0.0252777768986903,0.99755,0,1,0,1,1,1,3.67202920272542,
4,0.75,1831.5,42.0454545454545,B4,5.2,290,5.36815791025217,0.168157910252174,3.23380596638796,5.22529741823058,0.0252974182305801,0.9977,0,1,0,1,1,1,3.67211163193646,
4,0.75,1831.5,42.0454545454545,B4,5.2,300,5.36815727313814,0.16815727313814,3.23379371419501,5.22529842457464,0.0252984245746433,0.9977,0,1,0,1,1,1,3.67207953119092,
4,0.75,1831.5,42.0454545454545,B4,5.2,310,5.36815798171088,0.168157981710875,3.23380734059375,5.07840738658051,-0.121592613419492,NaN,0,0,0,1,1,0,117.791097916254,
4,0.75,1831.5,42.0454545454545,B4,5.2,320,5.36815750783416,0.16815750783416,3.23379822758001,5.07840556922448,-0.121594430775522,NaN,0,0,0,1,1,0,117.791437511364,
4,0.75,1831.5,42.0454545454545,B5,6.6,40,6.54458795593978,0,0,6.54458784946759,-0.0554121505324137,0.67745,0,1,0,1,1,1,0.13549,
4,0.75,1831.5,42.0454545454545,B5,6.6,50,6.5445881033757,0,0,6.54458805738282,-0.0554119426171793,0.53745,0,1,0,1,1,1,0.10749,
